"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2021-12-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2021-12-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2021-12-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-01-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-01-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-01-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-01-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-02-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-02-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-02-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-02-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-03-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-03-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-03-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-03-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-03-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-04-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-04-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-04-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2022-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THAL/ALTENRHEIN","B","2021/22"
2021-08-23,NA,NA,NA,NA,NA,NA,4.77717159178344e-07,4.77717159178344e-07,4.77717159178344e-07,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-24,NA,NA,NA,NA,NA,NA,8.8488417642681e-07,8.8488417642681e-07,8.8488417642681e-07,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-25,NA,NA,NA,NA,NA,NA,2.2252305412602e-06,2.2252305412602e-06,2.2252305412602e-06,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-26,0,0,0,5.64344001330108e-07,5.64344001330108e-07,5.64344001330108e-07,5.25558089602213e-06,5.25558089602213e-06,5.25558089602213e-06,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-27,0,0,0,9.90971846223584e-07,9.90971846223584e-07,9.90971846223584e-07,9.74872346498436e-06,9.74872346498436e-06,9.74872346498436e-06,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-28,0,0,0,2.28573030263661e-06,2.28573030263661e-06,2.28573030263661e-06,1.50508750802367e-05,1.50508750802367e-05,1.50508750802367e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-29,0,0,0,4.91028184271213e-06,4.91028184271213e-06,4.91028184271213e-06,1.9454591594736e-05,1.9454591594736e-05,1.9454591594736e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-30,0,0,0,8.54784462143081e-06,8.54784462143081e-06,8.54784462143081e-06,2.22492835489283e-05,2.22492835489283e-05,2.22492835489283e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-08-31,0,0,0,1.28816367937733e-05,1.28816367937733e-05,1.28816367937733e-05,2.43829850461101e-05,2.43829850461101e-05,2.43829850461101e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-01,0,0,0,1.67335772355558e-05,1.67335772355558e-05,1.67335772355558e-05,2.67865559800675e-05,2.67865559800675e-05,2.67865559800675e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-02,0,0,0,1.95632574806702e-05,1.95632574806702e-05,1.95632574806702e-05,2.87052115850071e-05,2.87052115850071e-05,2.87052115850071e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-03,1.93709132991574e-05,1.93709132991574e-05,1.93709132991574e-05,2.20104046712112e-05,2.20104046712112e-05,2.20104046712112e-05,2.87940670500851e-05,2.87940670500851e-05,2.87940670500851e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-04,4.07808701034894e-05,4.07808701034894e-05,4.07808701034894e-05,2.47147459492731e-05,2.47147459492731e-05,2.47147459492731e-05,2.71045717087988e-05,2.71045717087988e-05,2.71045717087988e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-05,5.91322616500596e-05,5.91322616500596e-05,5.91322616500596e-05,2.70139493117155e-05,2.70139493117155e-05,2.70139493117155e-05,2.40675835114799e-05,2.40675835114799e-05,2.40675835114799e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-06,6.93274791759319e-05,6.93274791759319e-05,6.93274791759319e-05,2.78003021165697e-05,2.78003021165697e-05,2.78003021165697e-05,2.59736721608536e-05,2.59736721608536e-05,2.59736721608536e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-07,6.62689139181702e-05,6.62689139181702e-05,6.62689139181702e-05,2.7045460547688e-05,2.7045460547688e-05,2.7045460547688e-05,3.80533702868886e-05,3.80533702868886e-05,3.80533702868886e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-08,4.48589571138383e-05,4.48589571138383e-05,4.48589571138383e-05,2.47210807889227e-05,2.47210807889227e-05,2.47210807889227e-05,5.93962174286929e-05,5.93962174286929e-05,5.93962174286929e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-09,0,0,0,2.68031419639358e-05,2.68031419639358e-05,2.68031419639358e-05,8.77581527938279e-05,8.77581527938279e-05,8.77581527938279e-05,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-10,0,0,0,3.80743644277257e-05,3.80743644277257e-05,3.80743644277257e-05,0.000126076984745194,0.000126076984745194,0.000126076984745194,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-11,0,0,0,5.67165162111493e-05,5.67165162111493e-05,5.67165162111493e-05,0.000178667061676798,0.000178667061676798,0.000178667061676798,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-12,0,0,0,8.09113653450638e-05,8.09113653450638e-05,8.09113653450638e-05,0.000243963480301756,0.000243963480301756,0.000243963480301756,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-13,0,0,0,0.000113998440151885,0.000113998440151885,0.000113998440151885,0.00031842054682019,0.00031842054682019,0.00031842054682019,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-14,0,0,0,0.000159430164632073,0.000159430164632073,0.000159430164632073,0.000371467019053034,0.000371467019053034,0.000371467019053034,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-15,0,0,0,0.000215557650333552,0.000215557650333552,0.000215557650333552,0.000384383590123018,0.000384383590123018,0.000384383590123018,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-16,0,0,0,0.000280732008804243,0.000280732008804243,0.000280732008804243,0.000374101431767844,0.000374101431767844,0.000374101431767844,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-17,0.00025793900340457,0.00025793900340457,0.00025793900340457,0.000331163947670941,0.000331163947670941,0.000331163947670941,0.000359035637111756,0.000359035637111756,0.000359035637111756,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-18,0.000550541746397106,0.000550541746397106,0.000550541746397106,0.000351937803611078,0.000351937803611078,0.000351937803611078,0.000361273583925322,0.000361273583925322,0.000361273583925322,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-19,0.000805422184543914,0.000805422184543914,0.000805422184543914,0.000354715131748534,0.000354715131748534,0.000354715131748534,0.000384428987376677,0.000384428987376677,0.000384428987376677,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-20,0.000950194273411301,0.000950194273411301,0.000950194273411301,0.000351157487207191,0.000351157487207191,0.000351157487207191,0.000416430250794593,0.000416430250794593,0.000416430250794593,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-21,0.000912471968565574,0.000912471968565574,0.000912471968565574,0.000360526707631948,0.000360526707631948,0.000360526707631948,0.000448372057547603,0.000448372057547603,0.000448372057547603,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-22,0.000619869225573038,0.000619869225573038,0.000619869225573038,0.000387611852174712,0.000387611852174712,0.000387611852174712,0.00063623191576892,0.00063623191576892,0.00063623191576892,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-23,0,0,0,0.000422365308219884,0.000422365308219884,0.000422365308219884,0.00113057280403192,0.00113057280403192,0.00113057280403192,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-24,0,0,0,0.000454739463151863,0.000454739463151863,0.000454739463151863,0.00190462068636488,0.00190462068636488,0.00190462068636488,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-25,0,0,0,0.000632164933892455,0.000632164933892455,0.000632164933892455,0.00286257451419155,0.00286257451419155,0.00286257451419155,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-26,0,0,0,0.00107043543440678,0.00107043543440678,0.00107043543440678,0.00368067663443685,0.00368067663443685,0.00368067663443685,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-27,0,0,0,0.00171204799764421,0.00171204799764421,0.00171204799764421,0.00420803391130856,0.00420803391130856,0.00420803391130856,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-28,0,0,0,0.00249949965655411,0.00249949965655411,0.00249949965655411,0.00461615648599335,0.00461615648599335,0.00461615648599335,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-29,0,0,0,0.00320728599952832,0.00320728599952832,0.00320728599952832,0.00507929568113096,0.00507929568113096,0.00507929568113096,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-09-30,0,0,0,0.00372925613319877,0.00372925613319877,0.00372925613319877,0.00544706281788932,0.00544706281788932,0.00544706281788932,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-01,0.00359177513436482,0.00359177513436482,0.00359177513436482,0.00418693736787497,0.00418693736787497,0.00418693736787497,0.00545796438400453,0.00545796438400453,0.00545796438400453,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-02,0.00766680357945599,0.00766680357945599,0.00766680357945599,0.00470185701386645,0.00470185701386645,0.00470185701386645,0.00512436376955794,0.00512436376955794,0.00512436376955794,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-03,0.0112167783219647,0.0112167783219647,0.0112167783219647,0.00514239836376707,0.00514239836376707,0.00514239836376707,0.00453510472640259,0.00453510472640259,0.00453510472640259,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-04,0.0132333923485823,0.0132333923485823,0.0132333923485823,0.00529354707773999,0.00529354707773999,0.00529354707773999,0.00503212372602622,0.00502319361275797,0.00504105383929448,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-05,0.0127083386459999,0.0127083386459999,0.0127083386459999,0.0051517340174487,0.0051517340174487,0.0051517340174487,0.00775157856058542,0.0076949510395668,0.00780820608160404,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-06,0.00863331020090869,0.00863331020090869,0.00863331020090869,0.00471339004455669,0.00471339004455669,0.00471339004455669,0.0125318148882253,0.0123650984580707,0.0126985313183798,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-07,0,0,0,0.00527846742616895,0.00525818234749386,0.00529875250484404,0.0189484007073023,0.0185855814645177,0.0193112199500868,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-08,0,0,0,0.00792044089095576,0.00782313095740342,0.0080177508245081,0.0305138320480519,0.0273328495966689,0.0336948144994348,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-09,0,0,0,0.0122960249929285,0.0120406960000188,0.0125513539858382,0.0508761861048959,0.037815468026418,0.0639369041833738,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-10,0,0,0,0.0180619342860985,0.0175433376010732,0.0185805309711237,0.0792103170328668,0.0487646763628416,0.109655957702892,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-11,0,0,0,0.028501056694492,0.0244743025978109,0.032527810791173,0.113452159043386,0.0611960872560801,0.165708230830692,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-12,0,0,0,0.0463796909461294,0.0329496868167858,0.059809695075473,0.148954071192614,0.0728089807631946,0.225099161622033,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-13,0,0,0,0.0705796678010134,0.0430017498628433,0.0981575857391835,0.184006144374338,0.0782697309376195,0.289742557811057,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-14,0,0,0,0.0999828180191465,0.0545926322337695,0.145373003804524,0.221151784720128,0.0757732521228673,0.366530317317388,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-15,0.0512763922612931,0.0512763922612931,0.0512763922612931,0.131414035989249,0.0651901807019439,0.197637891276553,0.262978637019079,0.0697634299961752,0.456193844041983,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-16,0.116780543434708,0.116780543434708,0.116780543434708,0.163669762666159,0.0708628351712544,0.256476690161064,0.301978222039781,0.072108436958942,0.53184800712062,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-17,0.189965417679897,0.189965417679897,0.189965417679897,0.198589148659061,0.0714610291890366,0.325717268129086,0.329747528959189,0.083746852178524,0.575748205739854,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-18,0.264283979156512,0.264283979156512,0.264283979156512,0.238011344577137,0.0696520615904889,0.406370627563784,0.347811673661581,0.0928166181644871,0.602806729158675,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-19,0.333189192024204,0.0329182198517377,0.63346016419667,0.275495274304215,0.0731569030413496,0.477833645567081,0.35877638828296,0.0893944290705644,0.628158347495356,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-20,0.390134020442625,0,0.848721579394998,0.304262385540258,0.0825664132837058,0.52595835779681,0.36444002230852,0.0798980012659065,0.648982043351133,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-21,0.428571428571429,0,0.954704476875823,0.325645614618643,0.0903238826302555,0.56096734660703,0.363829851514438,0.0776882833922928,0.649971419636582,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-22,0.443867616077378,0,1.09048252823788,0.340977897872749,0.0893760611844086,0.592579734561088,0.355184089296377,0.0828658236106323,0.627502354982121,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-23,0.439041724655691,0,1.0988444769722,0.351175782636983,0.0829560579033678,0.619395507370597,0.337097635447086,0.0898887572447302,0.584306513649442,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-24,0.419026131508699,0,0.986073916467213,0.355234672664398,0.0805601432077714,0.629909202121024,0.313835273378831,0.0892406658999234,0.538429880857738,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-25,0.388753213838732,0,1.01701109818859,0.35160578891634,0.0830503077103784,0.620161270122302,0.290340645454739,0.0841693483024053,0.496511942607074,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-26,0.35315534884812,0,0.908959230647874,0.338740352354155,0.0885757616226663,0.588904943085645,0.266265210220391,0.0835907079311162,0.448939712509666,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-27,0.317164913739195,0,0.775752472691567,0.320246817037645,0.0898592351388236,0.550634398936466,0.240838897525715,0.0927037533565605,0.388974041694869,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-28,0.285714285714286,0,0.736803902955405,0.300501054544163,0.0867545199002733,0.514247589188054,0.214043722921919,0.101903280957073,0.326184164886766,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-29,0.26238267279196,0,0.78228959777538,0.279105412111389,0.0853804759607822,0.472830348261995,0.18680858515216,0.102169755971991,0.271447414332328,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-30,0.245336606255729,0.245336606255729,0.245336606255729,0.255662236976998,0.0920194428008348,0.41930503115316,0.159962462537841,0.0978845479182309,0.222040377157452,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-10-31,0.23138944820534,0.23138944820534,0.23138944820534,0.230383231547665,0.100465060498231,0.360301402597099,0.134370842138667,0.0938832609273244,0.17485842335001,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
2021-11-01,0.21735456074054,0.21735456074054,0.21735456074054,0.204151436634459,0.101441100856061,0.306861772412858,0.113527271230638,0.0920667201146306,0.134987822346645,NA,NA,NA,NA,NA,NA,NA,"All provided data","A","2021/22"
