"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type"
2022-10-10,0.0227379912035102,0.0227379912035102,0.0227379912035102,0.0188897584055829,0.0188897584055829,0.0188897584055829,0.0234209745095868,0.0234209745095868,0.0234209745095868,1.13505269275956,1.44449900043193e-14,10.7839156401418,10.7839156401418,1.44449900043193e-14,1.13505269275956,1.13505269275956,"VERNIER/AIRE","A"
2022-10-11,0.0284224890043878,0.0284224890043878,0.0284224890043878,0.0210121714047036,0.0210121714047036,0.0210121714047036,0.0248932762298113,0.0248819430343638,0.0249046094252588,1.0950359902247,2.6995964216133e-14,10.3335158815602,10.3335158815602,2.6995964216133e-14,1.09475266033851,1.09531932011089,"VERNIER/AIRE","A"
2022-10-12,0.0341069868052653,0.0341069868052653,0.0341069868052653,0.022081001112774,0.022081001112774,0.022081001112774,0.028859653358248,0.0287877984022541,0.0289315083142418,1.10439168431985,1.23239666176378e-13,10.2529114235829,10.2529114235829,1.23239666176378e-13,1.10237838812962,1.10640498051009,"VERNIER/AIRE","A"
2022-10-13,0.0397914846061429,0.0397914846061429,0.0397914846061429,0.0225745189472237,0.0225745189472237,0.0225745189472237,0.0345406045526394,0.0343283530184987,0.0347528560867801,1.16546537174657,1.83376402734837e-12,10.4801058715836,10.4801058715836,1.83376402734837e-12,1.15867617191,1.17225457158314,"VERNIER/AIRE","A"
2022-10-14,0.0341069868052653,0.0341069868052653,0.0341069868052653,0.0242287360234894,0.0242026364027258,0.024254835644253,0.0410379699568254,0.0405702528504933,0.0415056870631575,1.24450493318542,4.37775979278222e-11,10.7111332800126,10.7111332800126,4.37775979278222e-11,1.22833861992489,1.26067124644596,"VERNIER/AIRE","A"
2022-10-15,0.0284224890043878,0.0284224890043878,0.0284224890043878,0.027985835273724,0.0278606322906384,0.0281110382568096,0.0516040380517597,0.0471168480096322,0.0560912280938872,1.33078992589016,1.32703279024498e-09,10.8200903947654,10.8200903947654,1.32703279024498e-09,1.21139444880182,1.45018540297851,"VERNIER/AIRE","A"
2022-10-16,0.0227379912035102,0.0227379912035102,0.0227379912035102,0.0331333458404317,0.0328048290034188,0.0334618626774445,0.0689556564803433,0.0523758993016614,0.0855354136590252,1.44145394366182,5.2794350550779e-08,10.8546609924228,10.8546609924228,5.2794350550779e-08,0.98670516005467,1.89620272726897,"VERNIER/AIRE","A"
2022-10-17,0.0170534934026327,0.0170534934026327,0.0170534934026327,0.0389587968661164,0.0382915489335244,0.0396260447987085,0.0909994560717367,0.0571606428215402,0.124838269321933,1.56383317433787,1.79788150669313e-06,10.7088568666324,10.7088568666324,1.79788150669313e-06,0.739746423840998,2.38791992483474,"VERNIER/AIRE","A"
2022-10-18,0.0113689956017551,0.0113689956017551,0.0113689956017551,0.0484612412746939,0.0430795858595867,0.0538428966898011,0.114240149384363,0.0614952672813621,0.166985031487364,1.63768363423221,2.92021342298086e-05,10.1606776261816,10.1606776261816,2.92021342298086e-05,0.773615666591274,2.50175160187315,"VERNIER/AIRE","A"
2022-10-19,0.00568449780087756,0.00568449780087756,0.00568449780087756,0.0637957613784222,0.0474715638955923,0.0801199588612521,0.137853500819715,0.0627218714758625,0.212985130163567,1.6314673635597,0.000205648550294696,9.25394290677852,9.25394290677852,0.000205648550294696,0.871157229948544,2.39177749717085,"VERNIER/AIRE","A"
2022-10-20,0,0,0,0.082983930402319,0.0530513058614979,0.11291655494314,0.163626356214851,0.0615476394487426,0.265705072980959,1.5788438312091,0.000810035981905123,8.2744200239035,8.2744200239035,0.000810035981905123,0.799285696682127,2.35840196573607,"VERNIER/AIRE","A"
2022-10-21,0.0472836592293469,0.0472836592293469,0.0472836592293469,0.103493752035911,0.057950523169506,0.149036980902317,0.193405594332858,0.0607983224321793,0.326012866233536,1.52559335520183,0.00231038378721846,7.43269609023715,7.43269609023715,0.00231038378721846,0.757121910387733,2.29406480001593,"VERNIER/AIRE","A"
2022-10-22,0.0945673184586939,0.0945673184586939,0.0945673184586939,0.125044138875151,0.0599150631766562,0.190173214573645,0.221236267293973,0.070677570984554,0.371794963603392,1.47463649604106,0.00512280492107742,6.72781865841544,6.72781865841544,0.00512280492107742,0.877519985082966,2.07175300699915,"VERNIER/AIRE","A"
2022-10-23,0.141850977688041,0.141850977688041,0.141850977688041,0.14903302750469,0.0603292866820909,0.237736768327288,0.242226972872913,0.0905790225642989,0.393874923181528,1.41077844009969,0.00887925623562664,6.09924372322174,6.09924372322174,0.00887925623562664,0.890786461386825,1.93077041881255,"VERNIER/AIRE","A"
2022-10-24,0.189134636917388,0.189134636917388,0.189134636917388,0.176858354509182,0.0611173851683903,0.292599323849974,0.260082717771208,0.10703599475321,0.413129440789206,1.33550614868094,0.0125990975585055,5.54332151299733,5.54332151299733,0.0125990975585055,0.560773239681673,2.1102390576802,"VERNIER/AIRE","A"
2022-10-25,0.236418296146735,0.236418296146735,0.236418296146735,0.203358266987249,0.069898102659736,0.336818431314761,0.276888263160659,0.116946917396004,0.436829608925315,1.26573534490325,0.015887266488473,5.09274181710611,5.09274181710611,0.015887266488473,0.343228595184017,2.18824209462248,"VERNIER/AIRE","A"
2022-10-26,0.283701955376082,0,0.67167420705934,0.224585939689221,0.0862069487226097,0.362964930655833,0.291040767361502,0.126409979155132,0.455671555567871,1.21224807551524,0.0189461631390002,4.75508969384584,4.75508969384584,0.0189461631390002,0.364565412549274,2.05993073848121,"VERNIER/AIRE","A"
2022-10-27,0.330985614605429,0,0.718957866288687,0.243761850677319,0.100073993507129,0.387449707847509,0.301075191706894,0.135979267886923,0.466171115526865,1.1698455115728,0.0215702873048617,4.49724976300555,4.49724976300555,0.0215702873048617,0.467270886277461,1.87242013686814,"VERNIER/AIRE","A"
2022-10-28,0.322491394791449,0,0.792682712221797,0.262100937777278,0.109315437468509,0.414886438086047,0.305857855549538,0.142630901216394,0.469084809882681,1.12958747028585,0.0231994773104137,4.28370228703842,4.28370228703842,0.0231994773104137,0.542799005660396,1.71637593491131,"VERNIER/AIRE","A"
2022-10-29,0.313997174977469,0,0.701969426660728,0.277865639232702,0.118807845840795,0.436923432624609,0.311085091491449,0.151978217529371,0.470191965453527,1.09488796962951,0.024133487727439,4.11427542319534,4.11427542319534,0.024133487727439,0.588366478532353,1.60140946072666,"VERNIER/AIRE","A"
2022-10-30,0.30550295516349,0,0.693475206846749,0.289847683732618,0.128892472665582,0.450802894799654,0.320448800899729,0.165809865806514,0.475087735992945,1.07397192808829,0.0252740576902477,4.00094504874735,4.00094504874735,0.0252740576902477,0.432040870644366,1.71590298553221,"VERNIER/AIRE","A"
2022-10-31,0.29700873534951,0.29700873534951,0.29700873534951,0.296838799966051,0.138139404607773,0.455538195324329,0.329683923581712,0.168514183101345,0.490853664062079,1.06763508815676,0.0271341967761231,3.93631775543093,3.93631775543093,0.0271341967761231,0.142225964031958,1.99304421228156,"VERNIER/AIRE","A"
2022-11-01,0.288514515535531,0.288514515535531,0.288514515535531,0.303834608810287,0.149336510472806,0.458332707147768,0.33791749026704,0.160528893893718,0.515306086640361,1.06813698595389,0.0294741882204698,3.89374904601285,3.89374904601285,0.0294741882204698,0.151431814341397,1.98484215756639,"VERNIER/AIRE","A"
2022-11-02,0.280020295721551,0.00283953085161553,0.557201060591487,0.313998046835348,0.162773079325558,0.465223014345139,0.347036251943116,0.14840823108014,0.545664272806092,1.06816040999247,0.0318422947211253,3.8515829413791,3.8515829413791,0.0318422947211253,0.309442616157314,1.82687820382763,"VERNIER/AIRE","A"
2022-11-03,0.271526075907571,0,0.914905269858922,0.323371816269366,0.168050478884109,0.478693153654622,0.356578770765,0.13390579924514,0.579251742284861,1.06761125793179,0.0342767915862206,3.80855743673988,3.80855743673988,0.0342767915862206,0.41960686704081,1.71561564882277,"VERNIER/AIRE","A"
2022-11-04,0.293958786029163,0.0167780211592278,0.571139550899099,0.331669139129238,0.164355700541968,0.498982577716508,0.365897440802755,0.119070729650519,0.612724151954991,1.0676227116047,0.0368829550061758,3.7675709051617,3.7675709051617,0.0368829550061758,0.479052929624566,1.65619249358483,"VERNIER/AIRE","A"
2022-11-05,0.316391496150755,0.0392107312808196,0.593572261020691,0.340856369995308,0.156132605768662,0.525580134221954,0.375420768879514,0.104685332447551,0.646156205311478,1.06742380653041,0.0395722118579136,3.72689233602585,3.72689233602585,0.0395722118579136,0.532136242630115,1.60271137043071,"VERNIER/AIRE","A"
2022-11-06,0.338824206272347,0.0616434414024115,0.616004971142282,0.350355909940872,0.143804723154397,0.556907096727346,0.385818287222019,0.0898403293146002,0.681796245129438,1.06737146310829,0.0423980686365569,3.68714652623158,3.68714652623158,0.0423980686365569,0.599447690929365,1.53529523528722,"VERNIER/AIRE","A"
2022-11-07,0.361256916393939,0.0840761515240033,0.638437681263874,0.359590160039223,0.129519002201004,0.589661317877442,0.396725914257571,0.0740302900690649,0.719421538446077,1.06811908257112,0.0454611744630936,3.64965233515945,3.64965233515945,0.0454611744630936,0.676970997671492,1.45926716747075,"VERNIER/AIRE","A"
2022-11-08,0.383689626515531,0.106508861645595,0.660870391385466,0.369035562965055,0.115518595706883,0.622552530223228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A"
2022-11-09,0.406122336637122,0.0181500849538637,0.794094588320381,0.37929424980231,0.101206165962326,0.657382333642295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A"
2022-11-10,0.428555046758714,0,1.02251382862286,0.389977154238159,0.0860944774679098,0.693859831008409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A"
2021-08-26,1.523105546646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-09-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-09-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-09-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-09-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-09-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-10-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-10-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-10-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-10-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-11-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-11-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-11-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-11-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-12-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-12-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-12-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-12-23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-12-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-01-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-01-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-01-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-01-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-02-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-02-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-02-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-02-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-03-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-03-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-03-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-03-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-03-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-04-07,1.5142709939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-04-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-04-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-04-28,1.999999821102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-05-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-06-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-06-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-07-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-07-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-07-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-08-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-08-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-08-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-08-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-09-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-09-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-09-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-09-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-09-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-10-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-10-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-10-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-10-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-11-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2022-11-10,0.200751064784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","B"
2021-08-23,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-24,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-25,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-26,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-27,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-28,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-29,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-30,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-08-31,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-02,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-03,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-04,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-05,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-06,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-07,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-08,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-09,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-12,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-13,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-14,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-18,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-19,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-20,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-22,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-23,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-24,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-25,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-26,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-27,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-28,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-29,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-09-30,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-02,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-03,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-04,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-05,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
2021-10-06,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"BIOGGIO(LUGANO)","A"
